Geo_id,Geo_id_type,Positive,Total,Deaths,Update_time,Source_geo
77598,ZCTA,32,NA,1,2020-05-22,Harris County
77063,ZCTA,96,NA,4,2020-05-22,Harris County
77069,ZCTA,25,NA,0,2020-05-22,Harris County
77377,ZCTA,55,NA,1,2020-05-22,Harris County
77070,ZCTA,80,NA,1,2020-05-22,Harris County
77375,ZCTA,77,NA,1,2020-05-22,Harris County
77379,ZCTA,91,NA,1,2020-05-22,Harris County
77338,ZCTA,150,NA,10,2020-05-22,Harris County
77036,ZCTA,317,NA,6,2020-05-22,Harris County
77057,ZCTA,179,NA,5,2020-05-22,Harris County
77076,ZCTA,80,NA,1,2020-05-22,Harris County
77037,ZCTA,43,NA,0,2020-05-22,Harris County
77024,ZCTA,73,NA,2,2020-05-22,Harris County
77056,ZCTA,37,NA,0,2020-05-22,Harris County
77081,ZCTA,141,NA,5,2020-05-22,Harris County
77005,ZCTA,35,NA,1,2020-05-22,Harris County
77042,ZCTA,90,NA,1,2020-05-22,Harris County
77494,ZCTA,23,NA,0,2020-05-22,Harris County
77099,ZCTA,193,NA,2,2020-05-22,Harris County
77498,ZCTA,0,NA,0,2020-05-22,Harris County
77072,ZCTA,183,NA,2,2020-05-22,Harris County
77407,ZCTA,1,NA,0,2020-05-22,Harris County
77083,ZCTA,115,NA,8,2020-05-22,Harris County
77045,ZCTA,146,NA,7,2020-05-22,Harris County
77053,ZCTA,82,NA,2,2020-05-22,Harris County
77477,ZCTA,9,NA,1,2020-05-22,Harris County
77031,ZCTA,69,NA,3,2020-05-22,Harris County
77085,ZCTA,68,NA,0,2020-05-22,Harris County
77489,ZCTA,27,NA,0,2020-05-22,Harris County
77064,ZCTA,111,NA,3,2020-05-22,Harris County
77066,ZCTA,70,NA,1,2020-05-22,Harris County
77086,ZCTA,60,NA,0,2020-05-22,Harris County
77021,ZCTA,113,NA,2,2020-05-22,Harris County
77033,ZCTA,127,NA,2,2020-05-22,Harris County
77012,ZCTA,49,NA,1,2020-05-22,Harris County
77017,ZCTA,70,NA,0,2020-05-22,Harris County
77087,ZCTA,153,NA,3,2020-05-22,Harris County
77061,ZCTA,48,NA,1,2020-05-22,Harris County
77038,ZCTA,56,NA,3,2020-05-22,Harris County
77075,ZCTA,95,NA,0,2020-05-22,Harris County
77581,ZCTA,3,NA,0,2020-05-22,Harris County
77034,ZCTA,73,NA,0,2020-05-22,Harris County
77089,ZCTA,79,NA,0,2020-05-22,Harris County
77068,ZCTA,22,NA,0,2020-05-22,Harris County
77014,ZCTA,84,NA,4,2020-05-22,Harris County
77388,ZCTA,48,NA,0,2020-05-22,Harris County
77373,ZCTA,129,NA,6,2020-05-22,Harris County
77067,ZCTA,80,NA,2,2020-05-22,Harris County
77090,ZCTA,105,NA,4,2020-05-22,Harris County
77060,ZCTA,82,NA,1,2020-05-22,Harris County
77073,ZCTA,141,NA,1,2020-05-22,Harris County
77018,ZCTA,47,NA,1,2020-05-22,Harris County
77088,ZCTA,150,NA,2,2020-05-22,Harris County
77022,ZCTA,54,NA,1,2020-05-22,Harris County
77091,ZCTA,87,NA,4,2020-05-22,Harris County
77008,ZCTA,65,NA,1,2020-05-22,Harris County
77055,ZCTA,133,NA,0,2020-05-22,Harris County
77092,ZCTA,69,NA,0,2020-05-22,Harris County
77039,ZCTA,58,NA,2,2020-05-22,Harris County
77050,ZCTA,13,NA,0,2020-05-22,Harris County
77016,ZCTA,94,NA,5,2020-05-22,Harris County
77026,ZCTA,86,NA,2,2020-05-22,Harris County
77093,ZCTA,100,NA,0,2020-05-22,Harris County
77450,ZCTA,58,NA,1,2020-05-22,Harris County
77449,ZCTA,307,NA,4,2020-05-22,Harris County
77079,ZCTA,41,NA,1,2020-05-22,Harris County
77094,ZCTA,12,NA,0,2020-05-22,Harris County
77077,ZCTA,82,NA,5,2020-05-22,Harris County
77082,ZCTA,131,NA,0,2020-05-22,Harris County
77040,ZCTA,90,NA,2,2020-05-22,Harris County
77065,ZCTA,44,NA,0,2020-05-22,Harris County
77080,ZCTA,194,NA,0,2020-05-22,Harris County
77043,ZCTA,67,NA,1,2020-05-22,Harris County
77084,ZCTA,274,NA,3,2020-05-22,Harris County
77041,ZCTA,73,NA,1,2020-05-22,Harris County
77095,ZCTA,85,NA,1,2020-05-22,Harris County
77433,ZCTA,125,NA,4,2020-05-22,Harris County
77429,ZCTA,114,NA,1,2020-05-22,Harris County
77059,ZCTA,17,NA,0,2020-05-22,Harris County
77505,ZCTA,32,NA,2,2020-05-22,Harris County
77401,ZCTA,20,NA,0,2020-05-22,Harris County
77074,ZCTA,130,NA,3,2020-05-22,Harris County
77071,ZCTA,75,NA,0,2020-05-22,Harris County
77035,ZCTA,114,NA,5,2020-05-22,Harris County
77096,ZCTA,87,NA,0,2020-05-22,Harris County
77027,ZCTA,30,NA,0,2020-05-22,Harris County
77019,ZCTA,46,NA,0,2020-05-22,Harris County
77098,ZCTA,19,NA,0,2020-05-22,Harris County
77523,ZCTA,1,NA,0,2020-05-22,Harris County
77521,ZCTA,90,NA,4,2020-05-22,Harris County
77565,ZCTA,0,NA,0,2020-05-22,Harris County
77573,ZCTA,4,NA,0,2020-05-22,Harris County
77382,ZCTA,0,NA,0,2020-05-22,Harris County
77381,ZCTA,2,NA,0,2020-05-22,Harris County
77389,ZCTA,49,NA,1,2020-05-22,Harris County
77380,ZCTA,1,NA,0,2020-05-22,Harris County
77571,ZCTA,73,NA,3,2020-05-22,Harris County
77365,ZCTA,2,NA,0,2020-05-22,Harris County
77362,ZCTA,0,NA,0,2020-05-22,Harris County
77339,ZCTA,70,NA,2,2020-05-22,Harris County
77010,ZCTA,1,NA,0,2020-05-22,Harris County
77345,ZCTA,10,NA,0,2020-05-22,Harris County
77546,ZCTA,27,NA,0,2020-05-22,Harris County
77346,ZCTA,104,NA,1,2020-05-22,Harris County
53142,ZCTA,7,206,NA,2020-05-22,Illinois
60002,ZCTA,85,692,NA,2020-05-22,Illinois
60004,ZCTA,237,2917,NA,2020-05-22,Illinois
60005,ZCTA,140,955,NA,2020-05-22,Illinois
60007,ZCTA,240,1208,NA,2020-05-22,Illinois
60008,ZCTA,236,1143,NA,2020-05-22,Illinois
60010,ZCTA,85,1023,NA,2020-05-22,Illinois
60012,ZCTA,69,301,NA,2020-05-22,Illinois
60013,ZCTA,71,553,NA,2020-05-22,Illinois
60014,ZCTA,162,1367,NA,2020-05-22,Illinois
60015,ZCTA,153,1001,NA,2020-05-22,Illinois
60016,ZCTA,872,3493,NA,2020-05-22,Illinois
60018,ZCTA,467,1754,NA,2020-05-22,Illinois
60020,ZCTA,32,381,NA,2020-05-22,Illinois
60021,ZCTA,18,127,NA,2020-05-22,Illinois
60022,ZCTA,23,295,NA,2020-05-22,Illinois
60025,ZCTA,301,1916,NA,2020-05-22,Illinois
60026,ZCTA,120,652,NA,2020-05-22,Illinois
60029,ZCTA,7,52,NA,2020-05-22,Illinois
60030,ZCTA,143,1219,NA,2020-05-22,Illinois
60031,ZCTA,245,1633,NA,2020-05-22,Illinois
60033,ZCTA,129,555,NA,2020-05-22,Illinois
60035,ZCTA,210,1417,NA,2020-05-22,Illinois
60040,ZCTA,119,301,NA,2020-05-22,Illinois
60041,ZCTA,38,292,NA,2020-05-22,Illinois
60042,ZCTA,24,223,NA,2020-05-22,Illinois
60043,ZCTA,16,122,NA,2020-05-22,Illinois
60044,ZCTA,78,510,NA,2020-05-22,Illinois
60045,ZCTA,105,801,NA,2020-05-22,Illinois
60046,ZCTA,160,1067,NA,2020-05-22,Illinois
60047,ZCTA,216,1068,NA,2020-05-22,Illinois
60048,ZCTA,98,834,NA,2020-05-22,Illinois
60050,ZCTA,173,1115,NA,2020-05-22,Illinois
60051,ZCTA,79,736,NA,2020-05-22,Illinois
60053,ZCTA,237,1181,NA,2020-05-22,Illinois
60056,ZCTA,489,2269,NA,2020-05-22,Illinois
60060,ZCTA,358,1424,NA,2020-05-22,Illinois
60061,ZCTA,148,872,NA,2020-05-22,Illinois
60062,ZCTA,262,2129,NA,2020-05-22,Illinois
60064,ZCTA,533,1226,NA,2020-05-22,Illinois
60067,ZCTA,152,1373,NA,2020-05-22,Illinois
60068,ZCTA,256,1401,NA,2020-05-22,Illinois
60069,ZCTA,63,365,NA,2020-05-22,Illinois
60070,ZCTA,188,782,NA,2020-05-22,Illinois
60071,ZCTA,7,105,NA,2020-05-22,Illinois
60073,ZCTA,755,2790,NA,2020-05-22,Illinois
60074,ZCTA,295,1428,NA,2020-05-22,Illinois
60076,ZCTA,418,2127,NA,2020-05-22,Illinois
60077,ZCTA,343,1710,NA,2020-05-22,Illinois
60079,ZCTA,11,41,NA,2020-05-22,Illinois
60081,ZCTA,34,258,NA,2020-05-22,Illinois
60083,ZCTA,82,473,NA,2020-05-22,Illinois
60084,ZCTA,148,529,NA,2020-05-22,Illinois
60085,ZCTA,2044,5557,NA,2020-05-22,Illinois
60087,ZCTA,540,2071,NA,2020-05-22,Illinois
60088,ZCTA,45,134,NA,2020-05-22,Illinois
60089,ZCTA,203,1398,NA,2020-05-22,Illinois
60090,ZCTA,580,2167,NA,2020-05-22,Illinois
60091,ZCTA,123,1073,NA,2020-05-22,Illinois
60093,ZCTA,132,925,NA,2020-05-22,Illinois
60096,ZCTA,30,247,NA,2020-05-22,Illinois
60097,ZCTA,34,333,NA,2020-05-22,Illinois
60098,ZCTA,249,1221,NA,2020-05-22,Illinois
60099,ZCTA,467,1749,NA,2020-05-22,Illinois
60101,ZCTA,633,2277,NA,2020-05-22,Illinois
60102,ZCTA,111,878,NA,2020-05-22,Illinois
60103,ZCTA,216,1531,NA,2020-05-22,Illinois
60104,ZCTA,357,1443,NA,2020-05-22,Illinois
60106,ZCTA,411,1541,NA,2020-05-22,Illinois
60107,ZCTA,461,2004,NA,2020-05-22,Illinois
60108,ZCTA,209,1700,NA,2020-05-22,Illinois
60109,ZCTA,10,281,NA,2020-05-22,Illinois
60110,ZCTA,502,1634,NA,2020-05-22,Illinois
60112,ZCTA,18,169,NA,2020-05-22,Illinois
60115,ZCTA,137,1330,NA,2020-05-22,Illinois
60118,ZCTA,61,493,NA,2020-05-22,Illinois
60119,ZCTA,33,344,NA,2020-05-22,Illinois
60120,ZCTA,994,3255,NA,2020-05-22,Illinois
60123,ZCTA,584,2607,NA,2020-05-22,Illinois
60124,ZCTA,85,727,NA,2020-05-22,Illinois
60126,ZCTA,213,1800,NA,2020-05-22,Illinois
60130,ZCTA,116,1197,NA,2020-05-22,Illinois
60131,ZCTA,302,1241,NA,2020-05-22,Illinois
60133,ZCTA,593,2260,NA,2020-05-22,Illinois
60134,ZCTA,113,879,NA,2020-05-22,Illinois
60135,ZCTA,25,264,NA,2020-05-22,Illinois
60136,ZCTA,41,258,NA,2020-05-22,Illinois
60137,ZCTA,122,1194,NA,2020-05-22,Illinois
60139,ZCTA,490,2010,NA,2020-05-22,Illinois
60140,ZCTA,69,596,NA,2020-05-22,Illinois
60141,ZCTA,16,310,NA,2020-05-22,Illinois
60142,ZCTA,69,911,NA,2020-05-22,Illinois
60143,ZCTA,139,650,NA,2020-05-22,Illinois
60145,ZCTA,7,75,NA,2020-05-22,Illinois
60146,ZCTA,8,72,NA,2020-05-22,Illinois
60148,ZCTA,277,1942,NA,2020-05-22,Illinois
60151,ZCTA,15,147,NA,2020-05-22,Illinois
60152,ZCTA,64,382,NA,2020-05-22,Illinois
60153,ZCTA,406,1851,NA,2020-05-22,Illinois
60154,ZCTA,172,1218,NA,2020-05-22,Illinois
60155,ZCTA,154,591,NA,2020-05-22,Illinois
60156,ZCTA,113,824,NA,2020-05-22,Illinois
60157,ZCTA,13,87,NA,2020-05-22,Illinois
60160,ZCTA,558,1995,NA,2020-05-22,Illinois
60162,ZCTA,128,690,NA,2020-05-22,Illinois
60163,ZCTA,79,360,NA,2020-05-22,Illinois
60164,ZCTA,399,2027,NA,2020-05-22,Illinois
60165,ZCTA,154,428,NA,2020-05-22,Illinois
60169,ZCTA,291,1305,NA,2020-05-22,Illinois
60171,ZCTA,92,586,NA,2020-05-22,Illinois
60172,ZCTA,188,926,NA,2020-05-22,Illinois
60173,ZCTA,70,340,NA,2020-05-22,Illinois
60174,ZCTA,135,1434,NA,2020-05-22,Illinois
60175,ZCTA,68,793,NA,2020-05-22,Illinois
60176,ZCTA,123,571,NA,2020-05-22,Illinois
60177,ZCTA,210,935,NA,2020-05-22,Illinois
60178,ZCTA,38,592,NA,2020-05-22,Illinois
60181,ZCTA,200,1217,NA,2020-05-22,Illinois
60185,ZCTA,618,2318,NA,2020-05-22,Illinois
60187,ZCTA,94,1103,NA,2020-05-22,Illinois
60188,ZCTA,400,2072,NA,2020-05-22,Illinois
60189,ZCTA,76,939,NA,2020-05-22,Illinois
60190,ZCTA,33,499,NA,2020-05-22,Illinois
60191,ZCTA,166,691,NA,2020-05-22,Illinois
60192,ZCTA,40,395,NA,2020-05-22,Illinois
60193,ZCTA,187,1231,NA,2020-05-22,Illinois
60194,ZCTA,107,778,NA,2020-05-22,Illinois
60195,ZCTA,13,119,NA,2020-05-22,Illinois
60201,ZCTA,288,2202,NA,2020-05-22,Illinois
60202,ZCTA,332,1940,NA,2020-05-22,Illinois
60203,ZCTA,23,214,NA,2020-05-22,Illinois
60301,ZCTA,21,164,NA,2020-05-22,Illinois
60302,ZCTA,186,1790,NA,2020-05-22,Illinois
60304,ZCTA,69,763,NA,2020-05-22,Illinois
60305,ZCTA,40,447,NA,2020-05-22,Illinois
60401,ZCTA,37,411,NA,2020-05-22,Illinois
60402,ZCTA,1148,4877,NA,2020-05-22,Illinois
60403,ZCTA,169,1069,NA,2020-05-22,Illinois
60404,ZCTA,88,908,NA,2020-05-22,Illinois
60406,ZCTA,400,2048,NA,2020-05-22,Illinois
60408,ZCTA,15,165,NA,2020-05-22,Illinois
60409,ZCTA,475,2786,NA,2020-05-22,Illinois
60410,ZCTA,36,457,NA,2020-05-22,Illinois
60411,ZCTA,744,4210,NA,2020-05-22,Illinois
60415,ZCTA,166,716,NA,2020-05-22,Illinois
60416,ZCTA,7,176,NA,2020-05-22,Illinois
60417,ZCTA,124,902,NA,2020-05-22,Illinois
60418,ZCTA,77,386,NA,2020-05-22,Illinois
60419,ZCTA,304,1887,NA,2020-05-22,Illinois
60420,ZCTA,6,103,NA,2020-05-22,Illinois
60421,ZCTA,10,118,NA,2020-05-22,Illinois
60422,ZCTA,75,659,NA,2020-05-22,Illinois
60423,ZCTA,118,1113,NA,2020-05-22,Illinois
60425,ZCTA,154,945,NA,2020-05-22,Illinois
60426,ZCTA,385,2242,NA,2020-05-22,Illinois
60428,ZCTA,172,1155,NA,2020-05-22,Illinois
60429,ZCTA,197,1532,NA,2020-05-22,Illinois
60430,ZCTA,239,1421,NA,2020-05-22,Illinois
60431,ZCTA,166,1457,NA,2020-05-22,Illinois
60432,ZCTA,316,1286,NA,2020-05-22,Illinois
60433,ZCTA,238,1015,NA,2020-05-22,Illinois
60434,ZCTA,160,194,NA,2020-05-22,Illinois
60435,ZCTA,561,3363,NA,2020-05-22,Illinois
60436,ZCTA,169,1153,NA,2020-05-22,Illinois
60438,ZCTA,304,1768,NA,2020-05-22,Illinois
60439,ZCTA,78,838,NA,2020-05-22,Illinois
60440,ZCTA,744,3937,NA,2020-05-22,Illinois
60441,ZCTA,173,1264,NA,2020-05-22,Illinois
60442,ZCTA,34,344,NA,2020-05-22,Illinois
60443,ZCTA,310,1761,NA,2020-05-22,Illinois
60445,ZCTA,128,1004,NA,2020-05-22,Illinois
60446,ZCTA,409,2499,NA,2020-05-22,Illinois
60447,ZCTA,38,490,NA,2020-05-22,Illinois
60448,ZCTA,114,771,NA,2020-05-22,Illinois
60449,ZCTA,62,518,NA,2020-05-22,Illinois
60450,ZCTA,30,456,NA,2020-05-22,Illinois
60451,ZCTA,89,1024,NA,2020-05-22,Illinois
60452,ZCTA,174,1345,NA,2020-05-22,Illinois
60453,ZCTA,622,3110,NA,2020-05-22,Illinois
60455,ZCTA,259,1189,NA,2020-05-22,Illinois
60456,ZCTA,42,261,NA,2020-05-22,Illinois
60457,ZCTA,107,566,NA,2020-05-22,Illinois
60458,ZCTA,111,778,NA,2020-05-22,Illinois
60459,ZCTA,331,1712,NA,2020-05-22,Illinois
60461,ZCTA,52,401,NA,2020-05-22,Illinois
60462,ZCTA,254,1747,NA,2020-05-22,Illinois
60463,ZCTA,204,789,NA,2020-05-22,Illinois
60464,ZCTA,41,365,NA,2020-05-22,Illinois
60465,ZCTA,203,820,NA,2020-05-22,Illinois
60466,ZCTA,432,2180,NA,2020-05-22,Illinois
60467,ZCTA,147,979,NA,2020-05-22,Illinois
60468,ZCTA,27,203,NA,2020-05-22,Illinois
60469,ZCTA,62,403,NA,2020-05-22,Illinois
60471,ZCTA,179,1045,NA,2020-05-22,Illinois
60472,ZCTA,54,433,NA,2020-05-22,Illinois
60473,ZCTA,334,1974,NA,2020-05-22,Illinois
60475,ZCTA,63,492,NA,2020-05-22,Illinois
60476,ZCTA,15,139,NA,2020-05-22,Illinois
60477,ZCTA,201,1594,NA,2020-05-22,Illinois
60478,ZCTA,283,1890,NA,2020-05-22,Illinois
60480,ZCTA,29,241,NA,2020-05-22,Illinois
60481,ZCTA,21,332,NA,2020-05-22,Illinois
60482,ZCTA,79,474,NA,2020-05-22,Illinois
60484,ZCTA,104,523,NA,2020-05-22,Illinois
60487,ZCTA,115,1016,NA,2020-05-22,Illinois
60490,ZCTA,130,1062,NA,2020-05-22,Illinois
60491,ZCTA,115,739,NA,2020-05-22,Illinois
60501,ZCTA,220,796,NA,2020-05-22,Illinois
60502,ZCTA,78,743,NA,2020-05-22,Illinois
60503,ZCTA,53,439,NA,2020-05-22,Illinois
60504,ZCTA,268,1509,NA,2020-05-22,Illinois
60505,ZCTA,1484,4677,NA,2020-05-22,Illinois
60506,ZCTA,819,3852,NA,2020-05-22,Illinois
60510,ZCTA,86,993,NA,2020-05-22,Illinois
60513,ZCTA,136,1215,NA,2020-05-22,Illinois
60514,ZCTA,39,427,NA,2020-05-22,Illinois
60515,ZCTA,81,846,NA,2020-05-22,Illinois
60516,ZCTA,103,982,NA,2020-05-22,Illinois
60517,ZCTA,189,1430,NA,2020-05-22,Illinois
60520,ZCTA,8,88,NA,2020-05-22,Illinois
60521,ZCTA,179,905,NA,2020-05-22,Illinois
60523,ZCTA,90,560,NA,2020-05-22,Illinois
60525,ZCTA,229,1860,NA,2020-05-22,Illinois
60526,ZCTA,72,963,NA,2020-05-22,Illinois
60527,ZCTA,202,1580,NA,2020-05-22,Illinois
60532,ZCTA,101,978,NA,2020-05-22,Illinois
60534,ZCTA,133,697,NA,2020-05-22,Illinois
60538,ZCTA,242,1265,NA,2020-05-22,Illinois
60540,ZCTA,108,1364,NA,2020-05-22,Illinois
60541,ZCTA,8,70,NA,2020-05-22,Illinois
60542,ZCTA,120,856,NA,2020-05-22,Illinois
60543,ZCTA,209,1293,NA,2020-05-22,Illinois
60544,ZCTA,148,1332,NA,2020-05-22,Illinois
60545,ZCTA,122,725,NA,2020-05-22,Illinois
60546,ZCTA,134,1395,NA,2020-05-22,Illinois
60548,ZCTA,57,465,NA,2020-05-22,Illinois
60551,ZCTA,19,85,NA,2020-05-22,Illinois
60552,ZCTA,6,117,NA,2020-05-22,Illinois
60554,ZCTA,33,396,NA,2020-05-22,Illinois
60555,ZCTA,105,673,NA,2020-05-22,Illinois
60558,ZCTA,39,500,NA,2020-05-22,Illinois
60559,ZCTA,270,1353,NA,2020-05-22,Illinois
60560,ZCTA,72,707,NA,2020-05-22,Illinois
60561,ZCTA,101,994,NA,2020-05-22,Illinois
60563,ZCTA,152,1479,NA,2020-05-22,Illinois
60564,ZCTA,116,1225,NA,2020-05-22,Illinois
60565,ZCTA,164,1171,NA,2020-05-22,Illinois
60585,ZCTA,75,746,NA,2020-05-22,Illinois
60586,ZCTA,292,2151,NA,2020-05-22,Illinois
60601,ZCTA,65,624,NA,2020-05-22,Illinois
60602,ZCTA,13,125,NA,2020-05-22,Illinois
60603,ZCTA,6,64,NA,2020-05-22,Illinois
60604,ZCTA,16,92,NA,2020-05-22,Illinois
60605,ZCTA,159,1331,NA,2020-05-22,Illinois
60606,ZCTA,47,439,NA,2020-05-22,Illinois
60607,ZCTA,416,1737,NA,2020-05-22,Illinois
60608,ZCTA,1429,5335,NA,2020-05-22,Illinois
60609,ZCTA,1396,4641,NA,2020-05-22,Illinois
60610,ZCTA,220,1935,NA,2020-05-22,Illinois
60611,ZCTA,126,2095,NA,2020-05-22,Illinois
60612,ZCTA,590,3389,NA,2020-05-22,Illinois
60613,ZCTA,334,1994,NA,2020-05-22,Illinois
60614,ZCTA,445,3513,NA,2020-05-22,Illinois
60615,ZCTA,330,2624,NA,2020-05-22,Illinois
60616,ZCTA,367,3040,NA,2020-05-22,Illinois
60617,ZCTA,929,5797,NA,2020-05-22,Illinois
60618,ZCTA,1004,4770,NA,2020-05-22,Illinois
60619,ZCTA,788,5575,NA,2020-05-22,Illinois
60620,ZCTA,971,5491,NA,2020-05-22,Illinois
60621,ZCTA,469,2339,NA,2020-05-22,Illinois
60622,ZCTA,540,2822,NA,2020-05-22,Illinois
60623,ZCTA,2728,7137,NA,2020-05-22,Illinois
60624,ZCTA,717,3003,NA,2020-05-22,Illinois
60625,ZCTA,1122,4284,NA,2020-05-22,Illinois
60626,ZCTA,824,3359,NA,2020-05-22,Illinois
60628,ZCTA,908,4689,NA,2020-05-22,Illinois
60629,ZCTA,2607,8078,NA,2020-05-22,Illinois
60630,ZCTA,649,3074,NA,2020-05-22,Illinois
60631,ZCTA,253,2068,NA,2020-05-22,Illinois
60632,ZCTA,2517,6680,NA,2020-05-22,Illinois
60633,ZCTA,234,1524,NA,2020-05-22,Illinois
60634,ZCTA,1176,6103,NA,2020-05-22,Illinois
60636,ZCTA,594,2296,NA,2020-05-22,Illinois
60637,ZCTA,538,3807,NA,2020-05-22,Illinois
60638,ZCTA,949,4330,NA,2020-05-22,Illinois
60639,ZCTA,2688,7966,NA,2020-05-22,Illinois
60640,ZCTA,683,3711,NA,2020-05-22,Illinois
60641,ZCTA,1169,4631,NA,2020-05-22,Illinois
60642,ZCTA,135,1003,NA,2020-05-22,Illinois
60643,ZCTA,628,4000,NA,2020-05-22,Illinois
60644,ZCTA,991,4319,NA,2020-05-22,Illinois
60645,ZCTA,944,3721,NA,2020-05-22,Illinois
60646,ZCTA,314,1879,NA,2020-05-22,Illinois
60647,ZCTA,1086,4657,NA,2020-05-22,Illinois
60649,ZCTA,647,3866,NA,2020-05-22,Illinois
60651,ZCTA,1361,4932,NA,2020-05-22,Illinois
60652,ZCTA,749,3103,NA,2020-05-22,Illinois
60653,ZCTA,446,2873,NA,2020-05-22,Illinois
60654,ZCTA,129,860,NA,2020-05-22,Illinois
60655,ZCTA,229,1966,NA,2020-05-22,Illinois
60656,ZCTA,224,1672,NA,2020-05-22,Illinois
60657,ZCTA,300,3108,NA,2020-05-22,Illinois
60659,ZCTA,595,2237,NA,2020-05-22,Illinois
60660,ZCTA,340,1707,NA,2020-05-22,Illinois
60661,ZCTA,37,400,NA,2020-05-22,Illinois
60706,ZCTA,295,2037,NA,2020-05-22,Illinois
60707,ZCTA,671,3326,NA,2020-05-22,Illinois
60712,ZCTA,144,754,NA,2020-05-22,Illinois
60714,ZCTA,637,2333,NA,2020-05-22,Illinois
60803,ZCTA,207,1183,NA,2020-05-22,Illinois
60804,ZCTA,2374,7404,NA,2020-05-22,Illinois
60805,ZCTA,197,1091,NA,2020-05-22,Illinois
60827,ZCTA,298,1735,NA,2020-05-22,Illinois
60901,ZCTA,426,2466,NA,2020-05-22,Illinois
60911,ZCTA,9,60,NA,2020-05-22,Illinois
60912,ZCTA,6,29,NA,2020-05-22,Illinois
60914,ZCTA,121,1206,NA,2020-05-22,Illinois
60915,ZCTA,42,527,NA,2020-05-22,Illinois
60919,ZCTA,6,21,NA,2020-05-22,Illinois
60922,ZCTA,13,112,NA,2020-05-22,Illinois
60927,ZCTA,44,145,NA,2020-05-22,Illinois
60928,ZCTA,7,18,NA,2020-05-22,Illinois
60930,ZCTA,6,13,NA,2020-05-22,Illinois
60938,ZCTA,6,51,NA,2020-05-22,Illinois
60940,ZCTA,6,108,NA,2020-05-22,Illinois
60942,ZCTA,6,187,NA,2020-05-22,Illinois
60950,ZCTA,61,680,NA,2020-05-22,Illinois
60954,ZCTA,24,380,NA,2020-05-22,Illinois
60955,ZCTA,11,55,NA,2020-05-22,Illinois
60957,ZCTA,7,171,NA,2020-05-22,Illinois
60958,ZCTA,18,98,NA,2020-05-22,Illinois
60964,ZCTA,27,189,NA,2020-05-22,Illinois
60970,ZCTA,11,216,NA,2020-05-22,Illinois
61008,ZCTA,312,1595,NA,2020-05-22,Illinois
61010,ZCTA,9,179,NA,2020-05-22,Illinois
61011,ZCTA,7,72,NA,2020-05-22,Illinois
61012,ZCTA,13,62,NA,2020-05-22,Illinois
61016,ZCTA,28,249,NA,2020-05-22,Illinois
61020,ZCTA,8,129,NA,2020-05-22,Illinois
61021,ZCTA,63,847,NA,2020-05-22,Illinois
61032,ZCTA,150,1465,NA,2020-05-22,Illinois
61054,ZCTA,7,133,NA,2020-05-22,Illinois
61061,ZCTA,10,172,NA,2020-05-22,Illinois
61064,ZCTA,10,88,NA,2020-05-22,Illinois
61065,ZCTA,31,334,NA,2020-05-22,Illinois
61068,ZCTA,122,966,NA,2020-05-22,Illinois
61071,ZCTA,28,244,NA,2020-05-22,Illinois
61072,ZCTA,25,330,NA,2020-05-22,Illinois
61073,ZCTA,44,599,NA,2020-05-22,Illinois
61080,ZCTA,39,302,NA,2020-05-22,Illinois
61081,ZCTA,65,411,NA,2020-05-22,Illinois
61084,ZCTA,7,62,NA,2020-05-22,Illinois
61088,ZCTA,9,190,NA,2020-05-22,Illinois
61101,ZCTA,199,1474,NA,2020-05-22,Illinois
61102,ZCTA,180,1253,NA,2020-05-22,Illinois
61103,ZCTA,199,1683,NA,2020-05-22,Illinois
61104,ZCTA,199,1120,NA,2020-05-22,Illinois
61107,ZCTA,137,1701,NA,2020-05-22,Illinois
61108,ZCTA,250,1649,NA,2020-05-22,Illinois
61109,ZCTA,196,1440,NA,2020-05-22,Illinois
61111,ZCTA,70,1032,NA,2020-05-22,Illinois
61114,ZCTA,78,749,NA,2020-05-22,Illinois
61115,ZCTA,80,911,NA,2020-05-22,Illinois
61201,ZCTA,170,1034,NA,2020-05-22,Illinois
61235,ZCTA,8,60,NA,2020-05-22,Illinois
61239,ZCTA,8,35,NA,2020-05-22,Illinois
61240,ZCTA,9,137,NA,2020-05-22,Illinois
61241,ZCTA,15,194,NA,2020-05-22,Illinois
61244,ZCTA,152,839,NA,2020-05-22,Illinois
61252,ZCTA,21,109,NA,2020-05-22,Illinois
61254,ZCTA,8,289,NA,2020-05-22,Illinois
61256,ZCTA,6,53,NA,2020-05-22,Illinois
61264,ZCTA,21,292,NA,2020-05-22,Illinois
61265,ZCTA,193,1489,NA,2020-05-22,Illinois
61270,ZCTA,7,129,NA,2020-05-22,Illinois
61275,ZCTA,10,90,NA,2020-05-22,Illinois
61282,ZCTA,38,276,NA,2020-05-22,Illinois
61341,ZCTA,35,292,NA,2020-05-22,Illinois
61342,ZCTA,15,156,NA,2020-05-22,Illinois
61350,ZCTA,18,451,NA,2020-05-22,Illinois
61356,ZCTA,6,241,NA,2020-05-22,Illinois
61401,ZCTA,81,1175,NA,2020-05-22,Illinois
61410,ZCTA,6,72,NA,2020-05-22,Illinois
61443,ZCTA,17,306,NA,2020-05-22,Illinois
61455,ZCTA,64,611,NA,2020-05-22,Illinois
61462,ZCTA,101,533,NA,2020-05-22,Illinois
61469,ZCTA,7,97,NA,2020-05-22,Illinois
